,ANGL,CJNK,GHYG,HYGH,HYHG,HYIH,HYLD,HYLS,HYND,HYS,HYZD,JNK,PGHY,PHB,RIGS,SHYG,SJB,SJNK,UJB,WBII
48,-0.021919716240788315,-0.017830055314345963,-0.019095747505465846,-0.006679315992809643,-0.01219520607839025,-0.015391187764360931,-0.007623169071603501,-0.0050112315407915406,0.033836172362546074,-0.00959149620286505,-0.005777961205117646,-0.013351456117523308,-0.0007727762808879513,-0.011463554600186677,-0.005493409452225303,-0.008462148074637922,0.009527950971194068,-0.008291162127752872,-0.01820950624839277,-0.01698756691778246
49,-0.008963796599524322,-0.005167364927307609,-0.0005648836834701468,-0.009731019131106739,-0.01310142797479401,-0.004727094307598051,0.0052125650147445204,-0.0030664515920142384,-0.019891308312788302,-0.0010903689973944944,-0.007887090078870954,-0.005606895355444871,-0.0025788495363859073,0.00023859120859644317,-0.003630964436764089,0.0027694044533253695,0.0030028448071839006,-0.0006579212587681536,-0.01823568128109141,0.0024469414824418766
50,0.005439084139421552,-0.002365057497461412,-0.0011555866547913122,0.009384983990283908,0.014192302508260712,0.007880562576513043,0.004366812346255702,0.0025105000760116186,0.021590705891315277,0.006880431470715577,0.002510418410041893,0.005082346174855308,0.0076399527255991044,0.00025387267197165213,0.0018636666476180258,0.0046930429985480885,-0.0053476037457154115,0.00643641988791178,0.022028353211273836,-0.015474835636971643
51,-0.003342320179075097,0.0016731844873352593,-0.015586664947061306,-0.00841169346776854,-0.004375747055284529,0.013905498119151854,-0.003260842479914197,0.0001625153796492755,-0.015176623709654754,0.0020176237863105853,0.0008347663119685691,-0.0027973446684240993,-0.0018289861155542442,0.0001988972590232188,0.00022696585207603766,0.000967565494380186,0.0008602340670407488,0.0008120820981817768,-0.007025756262400159,-0.004188280261367523
52,-0.0023988729803902944,-0.0054651968291513755,0.00501251101177607,-0.0011031097163505053,0.0042664940971981515,-0.003901444927318343,-0.002453653217011895,-0.0004485398157118346,-0.0027113207073441296,0.0010005471396775606,-0.002502085070892357,0.0006168718336144631,0.0012022964181630604,-0.0019176128237070795,-0.0010396408041234966,0.003817097199950456,-0.003437935414765313,0.002595506654259037,0.02751563926909734,-0.002773041119914732
53,0.016152268906076378,0.012694966695077109,0.012995059686055325,0.015449790213809139,0.02254424031756828,0.027157756142149474,0.005192648264552969,0.015297276073056428,0.020275681819389314,0.013707363583178839,0.006688963210702198,0.017736332939838857,0.006625200963452433,0.014493507426425606,0.009258386854534202,0.011482478314114787,-0.014325234933217341,0.013758713871963691,0.0053636437939396904,0.013576700661151436
54,0.005140237123121955,0.0060253061077263125,0.0012346154091475595,0.0005438064342732256,0.0002056694079395341,0.002860475924783788,-0.0021750408421706657,0.009403225349954112,-0.004015782598453873,0.0053370607696046094,-0.00041528239202649547,0.0063779099421062135,-0.003933362448442371,0.006356898474828796,0.008693456678473517,0.006283066656934259,-0.006135074735377107,0.005040243138025201,0.017476720454240802,0.00367297261909108
55,0.0065453352140287056,-0.00037880298257503113,0.008745834967620374,0.0034782608695651434,0.017415558695468163,0.01784384001169212,-0.0013623705350852629,0.00398594802815634,0.02279828709389583,0.004295736034975937,0.005816327378479416,0.005895099246706178,0.004203853694910104,0.0030313952582742276,0.004486703820719193,0.006398925644800485,-0.007054586169861154,0.006091357813768666,0.006026672832592949,0.0005941721536487045
56,-0.02579808731740736,-0.015685949511969638,-0.02439086971704396,-0.018955805892547663,-0.01883783591654061,-0.02615520123911047,-0.01855391440360623,-0.012942836350122843,-0.009559443185821222,-0.01476756652311349,-0.020652623736167854,-0.020060451580375227,-0.006383620427373638,-0.013869009481415754,-0.01113803709960771,-0.013737757297643885,0.023308972598962887,-0.014667429001624198,-0.03476872896353105,-0.01289413128865787
57,-0.021546224687287056,-0.002793881134371802,-0.008890172469525916,-0.017334658275367044,-0.012173098143380167,-0.013099246331889759,-0.02807900950572673,-0.005289326913615998,-0.018293172069870845,-0.005253367287651666,-0.010544074674992606,-0.007411223111672022,0.0021464701263491353,-0.005858749788887593,0.005479376281000781,-0.002761446098076998,0.005219676798088538,-0.0046208780147376765,0.012970688920812757,-0.007989626284312525
58,-0.024278611144131105,-0.004780163913338847,-0.02643392225543174,-0.04752812359550558,-0.0506219656066765,-0.039221367939366654,-0.03718532715061024,-0.03101232407409057,-0.06346363754202293,-0.02354851459372022,-0.04433073505246092,-0.02815338073636083,-0.00837163166733633,-0.017085119918508987,-0.007391926494006663,-0.02393979424312452,0.017741266535530025,-0.024551503292044963,-0.07914224399600783,0.03451808973233556
